content_id,campaign_id,channel,content_text,tone,cta,compliance_risk,language,character_count,has_link,has_offer_amount,created_date,version,ab_variant
CNT94729,CMP13154,Email,Exclusive offer for our valued customers! 22% off on all products this festive season.,Festive,Get Started,Low,Bengali,86,False,False,2024-09-25,3,B
CNT94730,CMP11716,Email,Tax-saving ELSS funds: Save taxes + grow wealth. Invest before deadline!,Urgent,Upgrade Today,Low,English,72,False,False,2023-04-02,4,Control
CNT94731,CMP18626,WhatsApp,Your portfolio review is due. Book free consultation with our expert.,Reminder,Apply Now,Low,Hindi,69,False,False,2023-11-16,4,Control
CNT94732,CMP18642,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Download App,Medium,English,74,False,False,2025-05-03,4,A
CNT94733,CMP18393,Push Notification,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Educational,Know More,Low,Hindi,82,False,False,2026-04-14,3,A
CNT94734,CMP18681,Call Center,Exclusive offer for our valued customers! 12% off on all products this festive season.,Urgent,Limited Time Offer,Low,English,86,False,False,2025-05-13,1,C
CNT94735,CMP16140,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Claim Offer,Low,English,74,False,False,2025-11-16,5,Control
CNT94736,CMP13741,Push Notification,Critical illness cover: Protect against 40+ diseases. Premium starting ₹39/month.,Promotional,Activate Now,Low,Hindi,81,False,True,2026-03-03,3,C
CNT94737,CMP14602,SMS,Exclusive offer for our valued customers! 22% off on all products this festive season.,Educational,Call Us,Low,English,86,False,False,2023-07-03,4,A
CNT94738,CMP12559,WhatsApp,Your account review is pending. Visit nearest branch for premium benefits.,Educational,Download App,Low,English,74,False,False,2025-11-10,1,A
CNT94739,CMP19054,SMS,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Educational,Get Started,Low,Telugu,74,False,False,2023-10-16,4,Control
CNT94740,CMP12884,SMS,Refer & Earn: Get ₹33 for every successful savings account referral!,Personalized,Book Appointment,Low,English,68,False,True,2026-04-09,2,B
CNT94741,CMP12884,Email,Salary Account upgrade available! Enjoy premium benefits at no extra cost.,Reminder,Enroll Now,Low,Marathi,74,False,False,2023-01-14,1,A
CNT94742,CMP11980,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Urgent,Enroll Now,Low,Kannada,81,False,False,2026-04-22,2,C
CNT94743,CMP11012,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Urgent,Check Eligibility,Low,Hindi,82,False,False,2023-06-11,2,B
CNT94744,CMP16866,Push Notification,Exclusive offer for our valued customers! 15% off on all products this festive season.,Reminder,Call Us,Low,Hindi,86,False,False,2025-02-12,1,A
CNT94745,CMP11540,Push Notification,Tax-saving ELSS funds: Save taxes + grow wealth. Invest before deadline!,Educational,Claim Offer,Low,Hindi,72,False,False,2026-01-21,2,A
CNT94746,CMP11644,Push Notification,Flexi FD with premature withdrawal facility. Best rates guaranteed!,Urgent,Activate Now,Medium,English,67,False,False,2023-09-17,3,Control
CNT94747,CMP13777,WhatsApp,Secure your family's future! Life insurance at ₹92/day. Get covered now.,Educational,Check Eligibility,Low,English,72,False,True,2025-01-01,2,A
CNT94748,CMP13807,Email,Tax-saving ELSS funds: Save taxes + grow wealth. Invest before deadline!,Festive,Check Eligibility,Low,Hindi,72,False,False,2024-04-02,1,A
CNT94749,CMP16580,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Festive,Call Us,Low,English,74,False,False,2025-11-21,3,C
CNT94750,CMP12994,SMS,Critical illness cover: Protect against 40+ diseases. Premium starting ₹97/month.,Educational,Get Started,Low,English,81,False,True,2025-06-16,5,Control
CNT94751,CMP14615,WhatsApp,Upgrade to our Premium Credit Card and get 10X reward points + airport lounge access!,Promotional,Download App,Medium,English,85,False,False,2026-03-05,4,Control
CNT94752,CMP13237,Push Notification,Exclusive offer for our valued customers! 10% off on all products this festive season.,Festive,Limited Time Offer,Low,English,86,False,False,2024-03-04,2,C
CNT94753,CMP14302,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Festive,Know More,Low,English,81,False,False,2023-02-19,1,A
CNT94754,CMP16573,Email,"Dear Customer, your pre-approved loan of ₹17L is ready. Interest starting 16.4% p.a. Apply today!",Personalized,Activate Now,Low,English,97,False,True,2026-03-26,1,B
CNT94755,CMP17610,Email,Exclusive offer for our valued customers! 13% off on all products this festive season.,Festive,Enroll Now,Low,Kannada,86,False,False,2023-09-22,4,A
CNT94756,CMP11008,Push Notification,Activate your new credit card and get ₹1763 cashback on first transaction!,Educational,Claim Offer,Low,Bengali,74,False,True,2024-11-02,1,A
CNT94757,CMP14475,Call Center,Flash Sale! Get 8% cashback on all online purchases this weekend!,Personalized,Call Us,Low,English,65,False,False,2025-07-31,5,B
CNT94758,CMP11671,Call Center,Flexi FD with premature withdrawal facility. Best rates guaranteed!,Reminder,Know More,Medium,Tamil,67,False,False,2024-06-01,3,Control
CNT94759,CMP16590,Call Center,Secure your family's future! Life insurance at ₹28/day. Get covered now.,Promotional,Apply Now,Low,English,72,False,True,2023-08-30,5,B
CNT94760,CMP18327,Call Center,Special home loan rates for women borrowers: 11.7% p.a. Apply today!,Personalized,Activate Now,Low,Telugu,68,False,False,2026-04-06,1,B
CNT94761,CMP10049,Push Notification,Your account review is pending. Visit nearest branch for premium benefits.,Personalized,Get Started,Low,English,74,False,False,2024-02-04,5,C
CNT94762,CMP12940,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Educational,Know More,Low,Marathi,82,False,False,2024-05-23,3,A
CNT94763,CMP19090,Email,Critical illness cover: Protect against 40+ diseases. Premium starting ₹16/month.,Urgent,Claim Offer,Low,English,81,False,True,2023-05-11,3,C
CNT94764,CMP14545,WhatsApp,Exclusive offer for our valued customers! 7% off on all products this festive season.,Urgent,Apply Now,Low,Hindi,85,False,False,2025-07-28,3,A
CNT94765,CMP19816,Call Center,Exclusive: Your credit limit increased to ₹8L! Enjoy more shopping freedom.,Festive,Claim Offer,Low,English,75,False,True,2023-03-12,5,Control
CNT94766,CMP11848,Push Notification,Senior Citizen FD: Extra 0.68% interest rate. Lock in high returns today!,Reminder,Limited Time Offer,Low,English,73,False,False,2026-04-15,2,Control
CNT94767,CMP13868,WhatsApp,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Visit Branch,Low,English,82,False,False,2023-07-29,5,A
CNT94768,CMP13308,WhatsApp,"Dear Customer, your pre-approved loan of ₹27L is ready. Interest starting 11.8% p.a. Apply today!",Promotional,Download App,Medium,Hindi,97,False,True,2025-04-23,5,C
CNT94769,CMP19016,SMS,Banking made easy! Download our app for seamless transactions & exclusive offers.,Informational,Activate Now,Low,Marathi,81,False,False,2023-12-26,5,A
CNT94770,CMP14415,Push Notification,Festive personal loan at lowest EMI ever! Approval in 2 mins. Check eligibility now.,Personalized,Upgrade Today,Low,English,84,False,False,2024-04-29,1,C
CNT94771,CMP11410,Push Notification,Upgrade to our Premium Credit Card and get 10X reward points + airport lounge access!,Promotional,Limited Time Offer,Low,English,85,False,False,2024-09-24,2,A
CNT94772,CMP19526,SMS,Term insurance with ₹1Cr cover at just ₹22/month. No medical tests required!,Promotional,Upgrade Today,Low,English,76,False,True,2025-02-21,2,B
CNT94773,CMP18175,Email,"Dear Customer, your pre-approved loan of ₹48L is ready. Interest starting 10.9% p.a. Apply today!",Personalized,Enroll Now,Low,Hindi,97,False,True,2024-10-25,4,C
CNT94774,CMP14592,WhatsApp,Get instant personal loans up to ₹50L at just 14.2% p.a.! No collateral needed. Apply now: bit.ly/bank-offer,Urgent,Get Started,Low,English,108,True,True,2024-03-09,4,C
CNT94775,CMP17846,SMS,Critical illness cover: Protect against 40+ diseases. Premium starting ₹42/month.,Promotional,Activate Now,Low,English,81,False,True,2023-05-21,3,Control
CNT94776,CMP11695,Email,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Activate Now,Low,Kannada,74,False,False,2025-11-04,3,C
CNT94777,CMP13614,WhatsApp,Banking made easy! Download our app for seamless transactions & exclusive offers.,Reminder,Enroll Now,Low,Tamil,81,False,False,2023-12-07,4,C
CNT94778,CMP16447,WhatsApp,Home loan balance transfer: Save up to ₹13L on interest!,Personalized,Call Us,Low,English,56,False,True,2023-11-25,3,A
CNT94779,CMP19573,WhatsApp,Exclusive: Your credit limit increased to ₹7L! Enjoy more shopping freedom.,Informational,Upgrade Today,Low,Hindi,75,False,True,2024-06-20,5,C
CNT94780,CMP15115,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Educational,Visit Branch,Low,English,82,False,False,2025-01-25,5,B
CNT94781,CMP13079,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Know More,Low,Marathi,74,False,False,2023-07-08,4,Control
CNT94782,CMP19042,Email,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Activate Now,Low,Hindi,74,False,False,2024-03-16,4,Control
CNT94783,CMP10893,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Urgent,Apply Now,Low,English,74,False,False,2025-11-25,4,A
CNT94784,CMP11526,Push Notification,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Book Appointment,Low,English,82,False,False,2024-02-21,3,Control
CNT94785,CMP16309,SMS,Activate your new credit card and get ₹582 cashback on first transaction!,Urgent,Know More,Low,English,73,False,True,2024-12-13,1,C
CNT94786,CMP18621,Email,Exclusive offer for our valued customers! 18% off on all products this festive season.,Informational,Check Eligibility,Low,English,86,False,False,2025-12-22,4,Control
CNT94787,CMP12974,SMS,Upgrade to our Premium Credit Card and get 2X reward points + airport lounge access!,Promotional,Claim Offer,Medium,English,84,False,False,2023-07-03,1,C
CNT94788,CMP18920,SMS,Flexi FD with premature withdrawal facility. Best rates guaranteed!,Informational,Upgrade Today,High,English,67,False,False,2025-09-03,5,A
CNT94789,CMP16504,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Activate Now,Low,English,82,False,False,2024-10-22,3,Control
CNT94790,CMP13903,WhatsApp,Upgrade to our Premium Credit Card and get 7X reward points + airport lounge access!,Urgent,Get Started,Low,English,84,False,False,2025-02-25,1,A
CNT94791,CMP15236,Push Notification,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Upgrade Today,Low,Hindi,82,False,False,2023-12-10,5,C
CNT94792,CMP17538,Push Notification,Special home loan rates for women borrowers: 14.7% p.a. Apply today!,Educational,Activate Now,Low,English,68,False,False,2023-03-13,5,A
CNT94793,CMP11415,Call Center,Exclusive offer for our valued customers! 20% off on all products this festive season.,Promotional,Know More,Medium,English,86,False,False,2023-08-14,4,C
CNT94794,CMP17619,Email,NFO Alert: New fund launch with excellent growth potential. Invest early!,Educational,Get Started,Low,Telugu,73,False,False,2024-03-20,3,Control
CNT94795,CMP10172,WhatsApp,Dream home within reach! Home loan at 10.0% p.a. + zero processing fee.,Reminder,Get Started,Low,Kannada,71,False,False,2024-12-06,5,A
CNT94796,CMP19187,Push Notification,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Apply Now,Low,Marathi,74,False,False,2024-11-18,1,Control
CNT94797,CMP11477,WhatsApp,Exclusive offer for our valued customers! 12% off on all products this festive season.,Festive,Activate Now,Low,English,86,False,False,2023-11-28,3,C
CNT94798,CMP13627,Email,Flash Sale! Get 7% cashback on all online purchases this weekend!,Educational,Call Us,Low,Hindi,65,False,False,2025-08-03,3,C
CNT94799,CMP17440,Email,Your account review is pending. Visit nearest branch for premium benefits.,Promotional,Get Started,Low,Hindi,74,False,False,2023-05-18,5,Control
CNT94800,CMP18404,Call Center,"Dear Customer, your pre-approved loan of ₹23L is ready. Interest starting 8.7% p.a. Apply today!",Reminder,Apply Now,Low,English,96,False,True,2024-04-02,2,Control
CNT94801,CMP10230,Email,Pre-approved personal loan waiting for you! Up to ₹25L at attractive rates. Limited period offer.,Educational,Call Us,Low,Marathi,97,False,True,2024-07-01,1,Control
CNT94802,CMP14199,Push Notification,NFO Alert: New fund launch with excellent growth potential. Invest early!,Urgent,Download App,Low,English,73,False,False,2025-11-10,1,B
CNT94803,CMP13432,Push Notification,Exclusive offer for our valued customers! 15% off on all products this festive season.,Festive,Activate Now,Low,Kannada,86,False,False,2024-03-12,5,B
CNT94804,CMP16384,Email,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Reminder,Apply Now,Low,English,82,False,False,2026-03-29,1,Control
CNT94805,CMP14354,Email,Banking made easy! Download our app for seamless transactions & exclusive offers.,Personalized,Book Appointment,Low,English,81,False,False,2024-04-20,2,A
CNT94806,CMP13276,Email,Home loan balance transfer: Save up to ₹5L on interest!,Informational,Activate Now,Low,English,55,False,True,2025-12-05,3,Control
CNT94807,CMP10449,SMS,Refer & Earn: Get ₹12 for every successful savings account referral!,Promotional,Activate Now,Low,Tamil,68,False,True,2025-02-04,3,Control
CNT94808,CMP13068,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Promotional,Activate Now,Low,Hindi,82,False,False,2023-07-07,2,A
CNT94809,CMP12716,Push Notification,Exclusive offer for our valued customers! 12% off on all products this festive season.,Festive,Limited Time Offer,Low,Hindi,86,False,False,2024-03-23,3,B
CNT94810,CMP13295,Call Center,Banking made easy! Download our app for seamless transactions & exclusive offers.,Promotional,Call Us,Low,English,81,False,False,2025-08-25,3,B
CNT94811,CMP18933,Call Center,Congratulations! You're pre-approved for multiple products. Check eligibility now!,Personalized,Claim Offer,Low,Kannada,82,False,False,2023-03-29,5,A
CNT94812,CMP18266,Call Center,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Enroll Now,Low,English,74,False,False,2025-06-03,5,A
CNT94813,CMP19939,Push Notification,Exclusive offer for our valued customers! 17% off on all products this festive season.,Informational,Book Appointment,Low,English,86,False,False,2025-06-02,3,Control
CNT94814,CMP15326,SMS,Your account review is pending. Visit nearest branch for premium benefits.,Reminder,Visit Branch,Low,Marathi,74,False,False,2024-07-08,2,B
